tissue,AD_level,method,name,log2FC,FDR
MSBB_BM44,AD_definite,edgeR prefilter,NC_006273.2_region_1_235646__ID=id0,-0.39754050544379266,0.37548185415611857
MSBB_BM44,AD_definite,edgeR prefilter,NC_009823.1_region_1_9711__ID=id0,0.13748884055328747,0.4503118964976844
MSBB_BM44,AD_definite,edgeR prefilter,NC_001806.2_region_1_152222__ID=id0,-0.22320155784421017,0.5051242863749852
MSBB_BM44,AD_definite,edgeR prefilter,NC_009333.1_region_1_137969__ID=id0,-0.15075708531719875,0.5907366635508915
MSBB_BM44,AD_definite,edgeR prefilter,NC_001460.1_region_1_34125__ID=id0,-0.14002070760090024,0.7383924024955679
MSBB_BM44,AD_definite,edgeR prefilter,NC_000898.1_region_1_162114__ID=id0,-0.24241144925139727,0.7383924024955679
MSBB_BM44,AD_definite,edgeR prefilter,NC_001664.2_region_1_159322__ID=id0,0.18061924713531421,0.7383924024955679
MSBB_BM44,AD_definite,edgeR prefilter,NC_001798.2_region_1_154675__ID=id0,0.1381097021468097,0.7383924024955679
MSBB_BM44,AD_definite,edgeR prefilter,NC_001405.1_region_1_35937__ID=id0,0.04374246992544374,0.7383924024955679
MSBB_BM44,AD_definite,edgeR prefilter,NC_002645.1_region_1_27317__ID=id0,-0.10108729155391838,0.7383924024955679
MSBB_BM44,AD_definite,edgeR prefilter,NC_001611.1_region_1_185578__ID=id0,0.05960869276039666,0.7383924024955679
MSBB_BM44,AD_definite,edgeR prefilter,NC_001716.2_region_1_153080__ID=id0,-0.08586874626066536,0.8028710904120833
MSBB_BM44,AD_definite,edgeR prefilter,NC_012959.1_region_1_34920__ID=id0,0.06658399238420422,0.8028710904120833
MSBB_BM44,AD_definite,edgeR no prefilter,NC_009825.1_region_1_9355__ID=id0,0.22979559415738388,0.3327378353104803
MSBB_BM44,AD_definite,edgeR no prefilter,NC_006273.2_region_1_235646__ID=id0,-0.401151468740771,0.3327378353104803
MSBB_BM44,AD_definite,edgeR no prefilter,NC_009823.1_region_1_9711__ID=id0,0.14175805309806527,0.4117733833997562
MSBB_BM44,AD_definite,edgeR no prefilter,NC_001806.2_region_1_152222__ID=id0,-0.22523692389355998,0.46664636846807345
MSBB_BM44,AD_definite,edgeR no prefilter,NC_009333.1_region_1_137969__ID=id0,-0.1417081809094382,0.6804981745326563
MSBB_BM44,AD_definite,edgeR no prefilter,NC_001460.1_region_1_34125__ID=id0,-0.13334431187152446,0.7391300074858338
MSBB_BM44,AD_definite,edgeR no prefilter,NC_000898.1_region_1_162114__ID=id0,-0.23651755231341584,0.7391300074858338
MSBB_BM44,AD_definite,edgeR no prefilter,NC_001798.2_region_1_154675__ID=id0,0.14793809858007675,0.7391300074858338
MSBB_BM44,AD_definite,edgeR no prefilter,NC_001664.2_region_1_159322__ID=id0,0.18503067527293693,0.7391300074858338
MSBB_BM44,AD_definite,edgeR no prefilter,NC_001405.1_region_1_35937__ID=id0,0.046623555968016886,0.7391300074858338
MSBB_BM44,AD_definite,edgeR no prefilter,NC_001611.1_region_1_185578__ID=id0,0.06258466594564932,0.7391300074858338
MSBB_BM44,AD_definite,edgeR no prefilter,NC_002645.1_region_1_27317__ID=id0,-0.09906483042864302,0.7391300074858338
MSBB_BM44,AD_definite,edgeR no prefilter,NC_001716.2_region_1_153080__ID=id0,-0.08752084574400552,0.7939734776983145
MSBB_BM44,AD_definite,edgeR no prefilter,NC_012959.1_region_1_34920__ID=id0,0.06973777175228213,0.7939734776983145
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_000898.1_region_1_162114__ID=id0,-0.4410336915024679,0.6777026772153729
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_001405.1_region_1_35937__ID=id0,-0.07939957383633581,0.6777026772153729
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_001460.1_region_1_34125__ID=id0,-0.3327704891528841,0.22077690603271002
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_001611.1_region_1_185578__ID=id0,-0.06605738762186597,0.9000715565379945
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_001664.2_region_1_159322__ID=id0,0.013283426039515166,0.9823168895374881
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_001716.2_region_1_153080__ID=id0,-0.22688759349929544,0.7643738789717945
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_001798.2_region_1_154675__ID=id0,0.005379130155488243,0.9823168895374881
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_001806.2_region_1_152222__ID=id0,-0.3566227815800013,0.18390735418696616
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_002645.1_region_1_27317__ID=id0,-0.20583284348749853,0.6777026772153729
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_006273.2_region_1_235646__ID=id0,-0.5694471549002657,0.09230403335860744
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_009333.1_region_1_137969__ID=id0,-0.29438884676518,0.09230403335860744
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_009823.1_region_1_9711__ID=id0,-0.013815548519922406,0.9823168895374881
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_009825.1_region_1_9355__ID=id0,0.09135465797807016,0.7643738789717945
MSBB_BM44,AD_definite,DESeq2 indepfilter,NC_012959.1_region_1_34920__ID=id0,-0.05701367410438212,0.9823168895374881
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_000898.1_region_1_162114__ID=id0,-0.4397122515827131,0.6733298052682809
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_001405.1_region_1_35937__ID=id0,-0.07958077877782346,0.6733298052682809
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_001460.1_region_1_34125__ID=id0,-0.3327704891528841,0.22077690603271002
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_001611.1_region_1_185578__ID=id0,-0.06760559189861523,0.878695768498808
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_001664.2_region_1_159322__ID=id0,0.013853661032392066,0.9753117176991796
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_001716.2_region_1_153080__ID=id0,-0.2269147440511248,0.7647241876305736
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_001798.2_region_1_154675__ID=id0,0.007290725047881482,0.9753117176991796
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_001806.2_region_1_152222__ID=id0,-0.3601207659009006,0.14248089331742658
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_002645.1_region_1_27317__ID=id0,-0.20932022261039437,0.6733298052682809
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_006273.2_region_1_235646__ID=id0,-0.5680721292582158,0.08800740531305269
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_009333.1_region_1_137969__ID=id0,-0.29397329642357956,0.08800740531305269
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_009823.1_region_1_9711__ID=id0,-0.014685728603754,0.9753117176991796
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_009825.1_region_1_9355__ID=id0,0.09130863573589039,0.7647241876305736
MSBB_BM44,AD_definite,DESeq2 prefilter,NC_012959.1_region_1_34920__ID=id0,-0.05722416896763134,0.9753117176991796
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_009825.1_region_1_9355__ID=id0,0.21080406796559759,0.5538184421779402
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_009823.1_region_1_9711__ID=id0,0.12377863229995922,0.5538184421779402
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_006273.2_region_1_235646__ID=id0,-0.32155912466371506,0.5538184421779402
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_001611.1_region_1_185578__ID=id0,0.20423234867970042,0.5538184421779402
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_001716.2_region_1_153080__ID=id0,0.19368857631349545,0.5538184421779402
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_001798.2_region_1_154675__ID=id0,0.23658651039850143,0.6416537855174481
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_001664.2_region_1_159322__ID=id0,0.15283714966549233,0.7486854994944288
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_002645.1_region_1_27317__ID=id0,-0.10694286598271097,0.7486854994944288
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_001806.2_region_1_152222__ID=id0,-0.06148693690032836,0.7922726274377737
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_012959.1_region_1_34920__ID=id0,0.07641613103213007,0.7486854994944288
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_009333.1_region_1_137969__ID=id0,-0.049966469206192576,0.7486854994944288
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_001405.1_region_1_35937__ID=id0,0.044527532227876865,0.7486854994944288
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_001460.1_region_1_34125__ID=id0,-0.02841233808626953,0.855917318730046
MSBB_BM44,AD_likely,voom+limma no prefilter,NC_000898.1_region_1_162114__ID=id0,-0.05475608864383741,0.7486854994944288
MSBB_BM44,AD_likely,voom+limma prefilter,NC_009825.1_region_1_9355__ID=id0,0.22278460989673332,0.5638989551723429
MSBB_BM44,AD_likely,voom+limma prefilter,NC_006273.2_region_1_235646__ID=id0,-0.3035324032049438,0.5638989551723429
MSBB_BM44,AD_likely,voom+limma prefilter,NC_009823.1_region_1_9711__ID=id0,0.12279883558136451,0.5638989551723429
MSBB_BM44,AD_likely,voom+limma prefilter,NC_001611.1_region_1_185578__ID=id0,0.1965284294019911,0.5638989551723429
MSBB_BM44,AD_likely,voom+limma prefilter,NC_001798.2_region_1_154675__ID=id0,0.16282360402660068,0.8916722160869489
MSBB_BM44,AD_likely,voom+limma prefilter,NC_002645.1_region_1_27317__ID=id0,-0.12478894615452818,0.8916722160869489
MSBB_BM44,AD_likely,voom+limma prefilter,NC_000898.1_region_1_162114__ID=id0,-0.09595827122917244,0.8916722160869489
MSBB_BM44,AD_likely,voom+limma prefilter,NC_001806.2_region_1_152222__ID=id0,-0.054815339197991086,0.9283895861070182
MSBB_BM44,AD_likely,voom+limma prefilter,NC_001716.2_region_1_153080__ID=id0,-0.07444053512140592,0.8916722160869489
MSBB_BM44,AD_likely,voom+limma prefilter,NC_001664.2_region_1_159322__ID=id0,0.0025223544984944724,0.985025433310988
MSBB_BM44,AD_likely,voom+limma prefilter,NC_012959.1_region_1_34920__ID=id0,0.019770211969185603,0.9684039252465353
MSBB_BM44,AD_likely,voom+limma prefilter,NC_009333.1_region_1_137969__ID=id0,-0.04984426788270602,0.8916722160869489
MSBB_BM44,AD_likely,voom+limma prefilter,NC_001405.1_region_1_35937__ID=id0,0.04706515354059093,0.8916722160869489
MSBB_BM44,AD_likely,voom+limma prefilter,NC_001460.1_region_1_34125__ID=id0,-0.019119935792168974,0.9684039252465353
MSBB_BM44,AD_likely,edgeR prefilter,NC_006273.2_region_1_235646__ID=id0,-0.4257969938735478,0.46797590537103045
MSBB_BM44,AD_likely,edgeR prefilter,NC_009825.1_region_1_9355__ID=id0,0.18591559120080445,0.566765794187602
MSBB_BM44,AD_likely,edgeR prefilter,NC_009823.1_region_1_9711__ID=id0,0.11686939270269683,0.6354348259229297
MSBB_BM44,AD_likely,edgeR prefilter,NC_001806.2_region_1_152222__ID=id0,-0.17661991875437064,0.6877935209221199
MSBB_BM44,AD_likely,edgeR prefilter,NC_009333.1_region_1_137969__ID=id0,-0.1180553186886006,0.6877935209221199
MSBB_BM44,AD_likely,edgeR prefilter,NC_001460.1_region_1_34125__ID=id0,-0.17229034652609881,0.6877935209221199
MSBB_BM44,AD_likely,edgeR prefilter,NC_000898.1_region_1_162114__ID=id0,-0.23228966714738813,0.7589435354652994
MSBB_BM44,AD_likely,edgeR prefilter,NC_001798.2_region_1_154675__ID=id0,0.1580207770199649,0.7589435354652994
MSBB_BM44,AD_likely,edgeR prefilter,NC_001716.2_region_1_153080__ID=id0,-0.18523221199073048,0.7589435354652994
MSBB_BM44,AD_likely,edgeR prefilter,NC_001405.1_region_1_35937__ID=id0,0.04520737523108983,0.7589435354652994
MSBB_BM44,AD_likely,edgeR prefilter,NC_001611.1_region_1_185578__ID=id0,0.06877541683435484,0.7589435354652994
MSBB_BM44,AD_likely,edgeR prefilter,NC_002645.1_region_1_27317__ID=id0,-0.08898735095450776,0.7589435354652994
MSBB_BM44,AD_likely,edgeR prefilter,NC_001664.2_region_1_159322__ID=id0,0.0315098460732508,0.954323972375017
MSBB_BM44,AD_likely,edgeR prefilter,NC_012959.1_region_1_34920__ID=id0,-0.015306787026069881,0.954323972375017
MSBB_BM44,AD_likely,edgeR no prefilter,NC_006273.2_region_1_235646__ID=id0,-0.4014745928515281,0.3337665554412704
MSBB_BM44,AD_likely,edgeR no prefilter,NC_009825.1_region_1_9355__ID=id0,0.2256447255107583,0.3337665554412704
MSBB_BM44,AD_likely,edgeR no prefilter,NC_009823.1_region_1_9711__ID=id0,0.1535911712312363,0.3360583697682869
MSBB_BM44,AD_likely,edgeR no prefilter,NC_001806.2_region_1_152222__ID=id0,-0.1472888447734757,0.7100363200373063
MSBB_BM44,AD_likely,edgeR no prefilter,NC_001798.2_region_1_154675__ID=id0,0.1998670855352687,0.7100363200373063
MSBB_BM44,AD_likely,edgeR no prefilter,NC_001405.1_region_1_35937__ID=id0,0.08165065402330814,0.7100363200373063
MSBB_BM44,AD_likely,edgeR no prefilter,NC_001611.1_region_1_185578__ID=id0,0.1025004832538808,0.7100363200373063
MSBB_BM44,AD_likely,edgeR no prefilter,NC_001460.1_region_1_34125__ID=id0,-0.12821114798243072,0.7100363200373063
MSBB_BM44,AD_likely,edgeR no prefilter,NC_000898.1_region_1_162114__ID=id0,-0.20075321051623832,0.7100363200373063
MSBB_BM44,AD_likely,edgeR no prefilter,NC_009333.1_region_1_137969__ID=id0,-0.06607474495829199,0.7100363200373063
MSBB_BM44,AD_likely,edgeR no prefilter,NC_001716.2_region_1_153080__ID=id0,-0.1337586225511944,0.7811500953025177
MSBB_BM44,AD_likely,edgeR no prefilter,NC_002645.1_region_1_27317__ID=id0,-0.04999369739063284,0.8704070425389813
MSBB_BM44,AD_likely,edgeR no prefilter,NC_001664.2_region_1_159322__ID=id0,0.06523573773392882,0.8704070425389813
MSBB_BM44,AD_likely,edgeR no prefilter,NC_012959.1_region_1_34920__ID=id0,0.023130320035221263,0.9267847014684378
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_000898.1_region_1_162114__ID=id0,-0.4351708334985422,0.5942690331950431
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_001405.1_region_1_35937__ID=id0,-0.06443606735030556,0.6864370739745396
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_001460.1_region_1_34125__ID=id0,-0.35432254648617073,0.16755099345989213
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_001611.1_region_1_185578__ID=id0,-0.05928058578632356,0.7677717874704921
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_001664.2_region_1_159322__ID=id0,-0.1438530265063907,0.7677717874704921
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_001716.2_region_1_153080__ID=id0,-0.33568241014380995,0.5942690331950431
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_001798.2_region_1_154675__ID=id0,0.03222280580017275,0.8893897240525976
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_001806.2_region_1_152222__ID=id0,-0.3144533056548697,0.16755099345989213
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_002645.1_region_1_27317__ID=id0,-0.20710000966188177,0.5942690331950431
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_006273.2_region_1_235646__ID=id0,-0.6025078955013448,0.06156551035795633
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_009333.1_region_1_137969__ID=id0,-0.24107202605741787,0.14608334152893296
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_009823.1_region_1_9711__ID=id0,-0.027904909706659837,0.7695302291390858
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_009825.1_region_1_9355__ID=id0,0.060063606911992924,0.7677717874704921
MSBB_BM44,AD_likely,DESeq2 indepfilter,NC_012959.1_region_1_34920__ID=id0,-0.1435260845483253,0.7677717874704921
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_000898.1_region_1_162114__ID=id0,-0.434096930780749,0.5342730159819791
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_001405.1_region_1_35937__ID=id0,-0.06417170688268926,0.6760741703243475
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_001460.1_region_1_34125__ID=id0,-0.3537927285459686,0.14263099919986122
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_001611.1_region_1_185578__ID=id0,-0.0649024433170204,0.7616119689969263
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_001664.2_region_1_159322__ID=id0,-0.1463714951503604,0.7616119689969263
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_001716.2_region_1_153080__ID=id0,-0.3357668174558202,0.5342730159819791
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_001798.2_region_1_154675__ID=id0,0.03266776921899773,0.8854849501011629
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_001806.2_region_1_152222__ID=id0,-0.31696715113129276,0.14263099919986122
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_002645.1_region_1_27317__ID=id0,-0.2128893480787535,0.5342730159819791
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_006273.2_region_1_235646__ID=id0,-0.602796028508089,0.047350560144313325
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_009333.1_region_1_137969__ID=id0,-0.24042860942055058,0.13867107034245693
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_009823.1_region_1_9711__ID=id0,-0.026109933014804965,0.7761229370464899
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_009825.1_region_1_9355__ID=id0,0.06040848033779424,0.7616119689969263
MSBB_BM44,AD_likely,DESeq2 prefilter,NC_012959.1_region_1_34920__ID=id0,-0.14381253346218942,0.7616119689969263
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_001716.2_region_1_153080__ID=id0,-0.27792762937067295,0.5745672731944088
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_001611.1_region_1_185578__ID=id0,0.2002706926630755,0.5745672731944088
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_009823.1_region_1_9711__ID=id0,0.11319308456586807,0.5745672731944088
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_001798.2_region_1_154675__ID=id0,0.2955942458619707,0.5745672731944088
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_009825.1_region_1_9355__ID=id0,0.15491829978387517,0.5745672731944088
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_006273.2_region_1_235646__ID=id0,-0.22084117292101313,0.6039222513819245
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_001664.2_region_1_159322__ID=id0,0.2268178198440749,0.6124760713853654
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_002645.1_region_1_27317__ID=id0,-0.07317480776590468,0.7980006631804201
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_001806.2_region_1_152222__ID=id0,-0.05569737019952781,0.7980006631804201
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_012959.1_region_1_34920__ID=id0,0.056735429069261656,0.7980006631804201
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_001460.1_region_1_34125__ID=id0,-0.08376284452099814,0.7980006631804201
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_009333.1_region_1_137969__ID=id0,-8.676090726688623e-4,0.993336959011786
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_001405.1_region_1_35937__ID=id0,0.03145471736903516,0.7980006631804201
MSBB_BM44,AD_possible,voom+limma no prefilter,NC_000898.1_region_1_162114__ID=id0,-0.037835997862908144,0.7980006631804201
MSBB_BM44,AD_possible,voom+limma prefilter,NC_001611.1_region_1_185578__ID=id0,0.19033877147821032,0.6445246143470008
MSBB_BM44,AD_possible,voom+limma prefilter,NC_006273.2_region_1_235646__ID=id0,-0.23743345896507018,0.6445246143470008
MSBB_BM44,AD_possible,voom+limma prefilter,NC_009825.1_region_1_9355__ID=id0,0.16783738478248367,0.6445246143470008
MSBB_BM44,AD_possible,voom+limma prefilter,NC_009823.1_region_1_9711__ID=id0,0.11287684479154891,0.6445246143470008
MSBB_BM44,AD_possible,voom+limma prefilter,NC_001798.2_region_1_154675__ID=id0,0.18705213496603168,0.7051038421989737
MSBB_BM44,AD_possible,voom+limma prefilter,NC_001716.2_region_1_153080__ID=id0,-0.1368896928449903,0.7051038421989737
MSBB_BM44,AD_possible,voom+limma prefilter,NC_002645.1_region_1_27317__ID=id0,-0.10589378169539465,0.8434039955701909
MSBB_BM44,AD_possible,voom+limma prefilter,NC_001806.2_region_1_152222__ID=id0,-0.06402522494038232,0.8434039955701909
MSBB_BM44,AD_possible,voom+limma prefilter,NC_000898.1_region_1_162114__ID=id0,-0.07243467615470145,0.8434039955701909
MSBB_BM44,AD_possible,voom+limma prefilter,NC_001664.2_region_1_159322__ID=id0,0.04768620719110217,0.8434039955701909
MSBB_BM44,AD_possible,voom+limma prefilter,NC_012959.1_region_1_34920__ID=id0,0.007592097704507417,0.9565090230106639
MSBB_BM44,AD_possible,voom+limma prefilter,NC_009333.1_region_1_137969__ID=id0,-0.009360478432133529,0.9565090230106639
MSBB_BM44,AD_possible,voom+limma prefilter,NC_001460.1_region_1_34125__ID=id0,-0.07220413234697887,0.8434039955701909
MSBB_BM44,AD_possible,voom+limma prefilter,NC_001405.1_region_1_35937__ID=id0,0.03345679103391985,0.8434039955701909
MSBB_BM44,AD_possible,edgeR prefilter,NC_006273.2_region_1_235646__ID=id0,-0.3482888756965328,0.6500713600685903
MSBB_BM44,AD_possible,edgeR prefilter,NC_009825.1_region_1_9355__ID=id0,0.15377698436271628,0.6500713600685903
MSBB_BM44,AD_possible,edgeR prefilter,NC_001460.1_region_1_34125__ID=id0,-0.19631426556010825,0.6500713600685903
MSBB_BM44,AD_possible,edgeR prefilter,NC_001806.2_region_1_152222__ID=id0,-0.16301933577715447,0.6500713600685903
MSBB_BM44,AD_possible,edgeR prefilter,NC_009823.1_region_1_9711__ID=id0,0.08688465436949835,0.6500713600685903
MSBB_BM44,AD_possible,edgeR prefilter,NC_009333.1_region_1_137969__ID=id0,-0.09722958424222801,0.6722076454487333
MSBB_BM44,AD_possible,edgeR prefilter,NC_001798.2_region_1_154675__ID=id0,0.19021746341587142,0.6722076454487333
MSBB_BM44,AD_possible,edgeR prefilter,NC_001716.2_region_1_153080__ID=id0,-0.24179408203946337,0.6722076454487333
MSBB_BM44,AD_possible,edgeR prefilter,NC_000898.1_region_1_162114__ID=id0,-0.15565298210787976,0.8307832558305565
MSBB_BM44,AD_possible,edgeR prefilter,NC_002645.1_region_1_27317__ID=id0,-0.06897461881959087,0.8307832558305565
MSBB_BM44,AD_possible,edgeR prefilter,NC_001664.2_region_1_159322__ID=id0,0.0986807634073814,0.8307832558305565
MSBB_BM44,AD_possible,edgeR prefilter,NC_001405.1_region_1_35937__ID=id0,0.023273362088165588,0.8307832558305565
MSBB_BM44,AD_possible,edgeR prefilter,NC_001611.1_region_1_185578__ID=id0,0.03588699284527789,0.8307832558305565
MSBB_BM44,AD_possible,edgeR prefilter,NC_012959.1_region_1_34920__ID=id0,0.02526703331020229,0.9142470218295007
MSBB_BM44,AD_possible,edgeR no prefilter,NC_006273.2_region_1_235646__ID=id0,-0.36827944972537924,0.4981909376411716
MSBB_BM44,AD_possible,edgeR no prefilter,NC_009825.1_region_1_9355__ID=id0,0.16442772414610032,0.6386219414431636
MSBB_BM44,AD_possible,edgeR no prefilter,NC_001806.2_region_1_152222__ID=id0,-0.17970953617685217,0.6386219414431636
MSBB_BM44,AD_possible,edgeR no prefilter,NC_001460.1_region_1_34125__ID=id0,-0.18769728830500038,0.6386219414431636
MSBB_BM44,AD_possible,edgeR no prefilter,NC_009823.1_region_1_9711__ID=id0,0.0863815357470998,0.6386219414431636
MSBB_BM44,AD_possible,edgeR no prefilter,NC_001798.2_region_1_154675__ID=id0,0.2070484784316719,0.7070825615349131
MSBB_BM44,AD_possible,edgeR no prefilter,NC_001716.2_region_1_153080__ID=id0,-0.24431748966769762,0.7220011537231624
MSBB_BM44,AD_possible,edgeR no prefilter,NC_009333.1_region_1_137969__ID=id0,-0.08424620153257746,0.7220011537231624
MSBB_BM44,AD_possible,edgeR no prefilter,NC_000898.1_region_1_162114__ID=id0,-0.15396127737684828,0.8344092144613902
MSBB_BM44,AD_possible,edgeR no prefilter,NC_002645.1_region_1_27317__ID=id0,-0.08238708619959823,0.8344092144613902
MSBB_BM44,AD_possible,edgeR no prefilter,NC_001405.1_region_1_35937__ID=id0,0.028756268307389126,0.8344092144613902
MSBB_BM44,AD_possible,edgeR no prefilter,NC_001664.2_region_1_159322__ID=id0,0.09691630127526224,0.8344092144613902
MSBB_BM44,AD_possible,edgeR no prefilter,NC_001611.1_region_1_185578__ID=id0,0.032353294862974315,0.839387144958958
MSBB_BM44,AD_possible,edgeR no prefilter,NC_012959.1_region_1_34920__ID=id0,0.02106486341456951,0.9292619515734859
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_000898.1_region_1_162114__ID=id0,-0.3044598045470602,0.7574120025842019
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_001405.1_region_1_35937__ID=id0,-0.05421349697736355,0.7574120025842019
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_001460.1_region_1_34125__ID=id0,-0.347154849668299,0.2323784568336915
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_001611.1_region_1_185578__ID=id0,-0.0658869028930357,0.77213013337927
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_001664.2_region_1_159322__ID=id0,-0.03467078729983252,0.9099226143901523
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_001716.2_region_1_153080__ID=id0,-0.38211316991483785,0.5523556882787841
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_001798.2_region_1_154675__ID=id0,0.09384001394356174,0.77213013337927
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_001806.2_region_1_152222__ID=id0,-0.27997217207349157,0.2323784568336915
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_002645.1_region_1_27317__ID=id0,-0.16389987609813902,0.7574120025842019
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_006273.2_region_1_235646__ID=id0,-0.488393509769745,0.1701312383495878
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_009333.1_region_1_137969__ID=id0,-0.17902953511198919,0.2323784568336915
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_009823.1_region_1_9711__ID=id0,-0.034205268639318505,0.77213013337927
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_009825.1_region_1_9355__ID=id0,0.06771955229619926,0.77213013337927
MSBB_BM44,AD_possible,DESeq2 indepfilter,NC_012959.1_region_1_34920__ID=id0,-0.059116608657250054,0.8879608313287157
MSBB_BM44,AD_possible,DESeq2 prefilter,NC_000898.1_region_1_162114__ID=id0,-0.3040501048647072,0.7559309151736344
MSBB_BM44,AD_possible,DESeq2 prefilter,NC_001405.1_region_1_35937__ID=id0,-0.05510286883822338,0.7559309151736344
MSBB_BM44,AD_possible,DESeq2 prefilter,NC_001460.1_region_1_34125__ID=id0,-0.347154849668299,0.22137509526158838
MSBB_BM44,AD_possible,DESeq2 prefilter,NC_001611.1_region_1_185578__ID=id0,-0.06651726468595871,0.7559309151736344
MSBB_BM44,AD_possible,DESeq2 prefilter,NC_001664.2_region_1_159322__ID=id0,-0.03468602834630851,0.9099243518489081
