tissue,AD_level,method,name,sx,sy,lx,ly
MAP_DFC,AD_possible,no prefilter,NC_010252.1_region_1_7106__ID=id0,-0.9928640855295967,0.2809143745107117,-0.9803239550907534,0.36229846454699516
MAP_DFC,AD_possible,no prefilter,NC_010277.2_region_1_5387__ID=id0,-0.9910631192950525,0.3160551634245345,-0.9795183081654351,0.36587151181675154
MAP_DFC,AD_possible,no prefilter,NC_010562.1_region_1_3357__ID=id0,-0.9792997810065778,0.38045455178178156,-0.9792997810065778,0.36684068062232245
MAP_DFC,AD_possible,no prefilter,NC_010624.1_region_1_7458__ID=id0,-0.991561378836419,0.3158073196119628,-0.9767022842292228,0.37836058900509406
MAP_DFC,AD_possible,no prefilter,NC_010707.1_region_1_6581__ID=id0,-0.9911543451799432,0.36849931349884113,-0.9766415452737114,0.3786299665107205
MAP_DFC,AD_possible,no prefilter,NC_010759.1_region_1_7038__ID=id0,-0.9979173667998147,0.1747222484710741,-0.9763517519101157,0.3799152012134781
MAP_DFC,AD_possible,no prefilter,NC_010760.1_region_1_7174__ID=id0,-0.9676178568059974,0.4463843074943525,-0.976055155239905,0.3812306086077236
MAP_DFC,AD_possible,no prefilter,NC_010761.1_region_1_7088__ID=id0,-0.9850454695018023,0.3405502832948821,-0.9745826799044366,0.3877610424886698
MAP_DFC,AD_possible,no prefilter,NC_010956.1_region_1_35083__ID=id0,-0.9481081315106756,0.5345202096770272,-0.9723391947148592,0.39771090809287446
MAP_DFC,AD_possible,no prefilter,NC_011202.1_region_1_34794__ID=id0,-0.916308399243114,0.5831551061727281,-0.971473205960919,0.4015515716089462
MAP_DFC,AD_possible,no prefilter,NC_011203.1_region_1_35343__ID=id0,-0.9258082901746754,0.5569855106967105,-0.9712129223973882,0.402705930232817
MAP_DFC,AD_possible,no prefilter,NC_011502.2_region_1_1059__ID=id0,-0.9952189402154872,0.26833662390694063,-0.9704362890217091,0.4061503022962683
